ds_municipio_hp;cd_estacao_sigla_hc;cd_celula_name_hp;cd_celula_hp;ds_nome_cdo_hp;ds_cdo_est_operacional;cd_cdo_ptp_name
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1102;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1102;"";""
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1103;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1103;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1103;EM SERVIÇO;2
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1103;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1103;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1104;"";""
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1106;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1107;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1107;EM SERVIÇO;2
MOGI DAS CRUZES;SP;11 (MCZ) Secundária;11;CDOE-1107;"";""
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1107;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;11 (MDC) Secundária;11;CDOE-1108;EM SERVIÇO;1
MOGI DAS CRUZES;SP;11 (MCZ) Secundária;11;CDOE-1109;"";""
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1110;"";""
MOGI DAS CRUZES;MCZ;11 (MCZ) Secundária;11;CDOE-1110;EM SERVIÇO;1
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1110;"";""
MOGI DAS CRUZES;MCZ;11 (MCZ) Secundária;11;CDOE-1110;EM SERVIÇO;2
MOGI DAS CRUZES;SP;11 (MDC) Secundária;11;CDOE-1112;"";""
MOGI DAS CRUZES;MCZ;11 (MCZ) Secundária;11;CDOE-1114;EM SERVIÇO;1
MOGI DAS CRUZES;SP;11 (MCZ) Secundária;11;CDOE-1115;"";""
MOGI DAS CRUZES;SP;110 (MCZ) Secundária;110;CDOE-11001;"";""
MOGI DAS CRUZES;MCZ;110 (MCZ) Secundária;110;CDOE-11001;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;110 (MCZ) Secundária;110;CDOE-11001;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;110 (MCZ) Secundária;110;CDOE-11002;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;110 (MCZ) Secundária;110;CDOE-11002;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;110 (MCZ) Secundária;110;CDOE-11002;EM SERVIÇO;1
MOGI DAS CRUZES;SP;110 (MCZ) Secundária;110;CDOE-11018;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11102;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11103;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11104;EM SERVIÇO;1
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11104;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11105;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11105;EM SERVIÇO;1
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11107;"";""
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11107;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11109;EM SERVIÇO;1
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11111;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11111;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11111;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11112;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11112;EM SERVIÇO;2
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11113;"";""
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11114;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;111 (MCZ) Secundária;111;CDOE-11115;EM SERVIÇO;3
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11115;"";""
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11115;"";""
MOGI DAS CRUZES;SP;111 (MCZ) Secundária;111;CDOE-11116;"";""
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11201;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11201;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11202;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11202;EM SERVIÇO;1
MOGI DAS CRUZES;SP;112 (MCZ) Secundária;112;CDOE-11203;"";""
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11203;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;112 (MCZ) Secundária;112;CDOE-11203;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11301;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11304;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11305;EM SERVIÇO;2
MOGI DAS CRUZES;SP;113 (MCZ) Secundária;113;CDOE-11306;"";""
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11312;"";""
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11312;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11312;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11312;"";""
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11312;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;113 (MCZ) Secundária;113;CDOE-11313;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11402;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11404;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11404;EM SERVIÇO;2
MOGI DAS CRUZES;SP;114 (MCZ) Secundária;114;CDOE-11405;"";""
MOGI DAS CRUZES;SP;114 (MCZ) Secundária;114;CDOE-11406;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11406;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11406;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11406;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11407;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11408;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11408;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11408;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11409;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11411;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11411;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOE-11411;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOI-11422;"";""
MOGI DAS CRUZES;MCZ;114 (MCZ) Secundária;114;CDOI-11424;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11501;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11502;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11502;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11503;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11503;EM SERVIÇO;1
MOGI DAS CRUZES;SP;115 (MCZ) Secundária;115;CDOE-11503;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11504;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11504;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11504;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11509;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11509;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11509;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;7
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;5
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11511;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11512;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11512;EM SERVIÇO;3
MOGI DAS CRUZES;SP;115 (MCZ) Secundária;115;CDOE-11512;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11512;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11512;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11517;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11518;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11519;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11519;EM SERVIÇO;1
MOGI DAS CRUZES;SP;115 (MCZ) Secundária;115;CDOE-11520;"";""
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11520;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;115 (MCZ) Secundária;115;CDOE-11520;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11605;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11606;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11609;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11611;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11611;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11612;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11614;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11617;"";""
MOGI DAS CRUZES;MCZ;116 (MCZ) Secundária;116;CDOE-11619;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;117 (MCZ) Secundária;117;CDOE-11703;EM SERVIÇO;1
MOGI DAS CRUZES;SP;117 (MCZ) Secundária;117;CDOE-11706;"";""
MOGI DAS CRUZES;SP;117 (MCZ) Secundária;117;CDOE-11707;"";""
MOGI DAS CRUZES;MCZ;117 (MCZ) Secundária;117;CDOE-11710;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;118 (MCZ) Secundária;118;CDOI-11803;"";""
MOGI DAS CRUZES;SP;118 (MCZ) Secundária;118;CDOI-11803;"";""
MOGI DAS CRUZES;SP;118 (MCZ) Secundária;118;CDOI-11803;"";""
MOGI DAS CRUZES;SP;118 (MCZ) Secundária;118;CDOI-11803;"";""
MOGI DAS CRUZES;MCZ;118 (MCZ) Secundária;118;CDOI-11803;"";""
MOGI DAS CRUZES;MCZ;118 (MCZ) Secundária;118;CDOI-11803;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;118 (MCZ) Secundária;118;CDOI-11806;"";""
MOGI DAS CRUZES;SP;118 (MCZ) Secundária;118;CDOI-11806;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11901;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11901;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11902;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11902;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11902;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11903;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;6
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11904;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;5
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11904;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11905;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11905;"";""
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11905;"";""
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11905;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11906;EM SERVIÇO;1
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11906;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11906;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11906;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11906;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11907;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11908;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11908;EM SERVIÇO;1
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11909;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11911;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11912;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11912;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11913;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11913;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11914;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11914;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11914;EM SERVIÇO;3
MOGI DAS CRUZES;SP;119 (MCZ) Secundária;119;CDOE-11914;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11914;"";""
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11915;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11915;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11915;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;119 (MCZ) Secundária;119;CDOE-11916;"";""
MOGI DAS CRUZES;MCZ;12 (MCZ) Secundária;12;CDOE-1201;EM SERVIÇO;1
MOGI DAS CRUZES;SP;12 (MDC) Secundária;12;CDOE-1201;"";""
MOGI DAS CRUZES;MCZ;12 (MCZ) Secundária;12;CDOE-1201;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1202;EM SERVIÇO;2
MOGI DAS CRUZES;SP;12 (MDC) Secundária;12;CDOE-1202;"";""
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1202;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;12 (MCZ) Secundária;12;CDOE-1202;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;12 (MCZ) Secundária;12;CDOE-1203;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1203;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1203;EM SERVIÇO;2
MOGI DAS CRUZES;SP;12 (MCZ) Secundária;12;CDOE-1203;"";""
MOGI DAS CRUZES;SP;12 (MCZ) Secundária;12;CDOE-1203;"";""
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1204;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1205;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1209;"";""
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1209;EM SERVIÇO;2
MOGI DAS CRUZES;MDC;12 (MDC) Secundária;12;CDOE-1210;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;12 (MCZ) Secundária;12;CDOE-1210;"";""
MOGI DAS CRUZES;SP;12 (MCZ) Secundária;12;CDOE-1211;"";""
MOGI DAS CRUZES;SP;12 (MCZ) Secundária;12;CDOE-1211;"";""
MOGI DAS CRUZES;SP;12 (MCZ) Secundária;12;CDOE-1214;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12001;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12001;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12001;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12002;EM SERVIÇO;1
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12003;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12005;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12005;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12006;EM SERVIÇO;1
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12006;"";""
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12008;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12008;EM SERVIÇO;3
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12008;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12009;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12009;EM SERVIÇO;1
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12010;"";""
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12010;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12010;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;120 (MCZ) Secundária;120;CDOE-12011;EM SERVIÇO;2
MOGI DAS CRUZES;SP;120 (MCZ) Secundária;120;CDOE-12012;"";""
MOGI DAS CRUZES;SP;121 (MCZ) Secundária;121;CDOE-12105;"";""
MOGI DAS CRUZES;MCZ;121 (MCZ) Secundária;121;CDOE-12115;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;123 (MCZ) Secundária;123;CDOE-12301;EM SERVIÇO;1
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;MCZ;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;MCZ;123 (MCZ) Secundária;123;CDOE-12302;EM SERVIÇO;2
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12302;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12303;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12303;"";""
MOGI DAS CRUZES;MCZ;123 (MCZ) Secundária;123;CDOE-12305;"";""
MOGI DAS CRUZES;SP;123 (MCZ) Secundária;123;CDOE-12305;"";""
MOGI DAS CRUZES;MCZ;123 (MCZ) Secundária;123;CDOE-12308;EM SERVIÇO;1
MOGI DAS CRUZES;SP;124 (MCZ) Secundária;124;CDOE-12401;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12402;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12402;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12403;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12405;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12405;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12406;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12406;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12406;EM SERVIÇO;1
MOGI DAS CRUZES;SP;124 (MCZ) Secundária;124;CDOE-12406;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12408;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12409;"";""
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12410;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;124 (MCZ) Secundária;124;CDOE-12412;EM SERVIÇO;1
MOGI DAS CRUZES;SP;125 (MCZ) Secundária;125;CDOE-12501;"";""
MOGI DAS CRUZES;MCZ;125 (MCZ) Secundária;125;CDOE-12502;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;125 (MCZ) Secundária;125;CDOE-12504;"";""
MOGI DAS CRUZES;MCZ;125 (MCZ) Secundária;125;CDOE-12506;EM SERVIÇO;2
MOGI DAS CRUZES;"";125 (MCZ) Secundária;125;CDOE-12506;"";""
MOGI DAS CRUZES;SP;125 (MCZ) Secundária;125;CDOE-12506;"";""
MOGI DAS CRUZES;SP;125 (MCZ) Secundária;125;CDOE-12507;"";""
MOGI DAS CRUZES;MCZ;125 (MCZ) Secundária;125;CDOE-12508;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12601;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12601;EM SERVIÇO;2
MOGI DAS CRUZES;SP;126 (MCZ) Secundária;126;CDOE-12602;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12602;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12603;"";""
MOGI DAS CRUZES;SP;126 (MCZ) Secundária;126;CDOE-12603;"";""
MOGI DAS CRUZES;SP;126 (MCZ) Secundária;126;CDOE-12603;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12603;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12603;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12604;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12605;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12605;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12605;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12605;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12608;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12609;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12609;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12611;"";""
MOGI DAS CRUZES;MCZ;126 (MCZ) Secundária;126;CDOE-12612;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12701;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12701;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12701;EM SERVIÇO;3
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12701;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12701;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12702;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12703;EM SERVIÇO;1
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12703;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12704;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12704;EM SERVIÇO;2
